Prottoy,-63,1.5
Prottoy,-65,1.5
Prottoy,-64,1.5
Prottoy,-76,1.5
Prottoy,-65,1.5
Prottoy,-74,1.5
Prottoy,-65,1.5
Prottoy,-73,1.5
Prottoy,-65,1.5
Prottoy,-71,1.5
Prottoy,-71,1.5
Prottoy,-70,1.5
Prottoy,-66,1.5
Prottoy,-66,1.5
Prottoy,-66,1.5
Prottoy,-66,1.5
Prottoy,-70,1.5
Prottoy,-67,1.5
Prottoy,-70,1.5
Prottoy,-66,1.5
Prottoy,-66,1.5
Prottoy,-67,1.5
Prottoy,-68,1.5
Prottoy,-70,1.5
Prottoy,-68,1.5
Prottoy,-66,1.5
Prottoy,-70,1.5
Prottoy,-67,1.5
Prottoy,-70,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-68,1.5
Prottoy,-70,1.5
Prottoy,-67,1.5
Prottoy,-66,1.5
Prottoy,-69,1.5
Prottoy,-69,1.5
Prottoy,-66,1.5
Prottoy,-66,1.5
Prottoy,-69,1.5
Prottoy,-68,1.5
Prottoy,-69,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-66,1.5
Prottoy,-69,1.5
Prottoy,-68,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-70,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-66,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-66,1.5
Prottoy,-70,1.5
Prottoy,-67,1.5
Prottoy,-70,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-66,1.5
Prottoy,-70,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-65,1.5
Prottoy,-67,1.5
Prottoy,-65,1.5
Prottoy,-70,1.5
Prottoy,-65,1.5
Prottoy,-67,1.5
Prottoy,-65,1.5
Prottoy,-67,1.5
Prottoy,-65,1.5
Prottoy,-70,1.5
Prottoy,-70,1.5
Prottoy,-65,1.5
Prottoy,-70,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-67,1.5
Prottoy,-70,1.5
Prottoy,-70,1.5
Prottoy,-68,1.5
Prottoy,-68,1.5
Prottoy,-68,1.5
Prottoy,-69,1.5
Prottoy,-69,1.5
Prottoy,-70,1.5
Prottoy,-66,1.5
Prottoy,-68,1.5
Prottoy,-70,1.5
Prottoy,-67,1.5
